"file","id","numericId","band","group"
"client/assets/equipment/premium/95404.png","95404","95404","95400","premium"
"client/assets/equipment/premium/95405.png","95405","95405","95400","premium"
"client/assets/equipment/premium/95406.png","95406","95406","95400","premium"
"client/assets/equipment/premium/95407.png","95407","95407","95400","premium"
"client/assets/equipment/premium/95408.png","95408","95408","95400","premium"
"client/assets/equipment/premium/95409.png","95409","95409","95400","premium"
"client/assets/equipment/premium/95498.png","95498","95498","95490","premium"
"client/assets/equipment/premium/95500.png","95500","95500","95500","premium"
"client/assets/equipment/premium/95501.png","95501","95501","95500","premium"
"client/assets/equipment/premium/95502.png","95502","95502","95500","premium"
"client/assets/equipment/premium/95503.png","95503","95503","95500","premium"
"client/assets/equipment/premium/95504.png","95504","95504","95500","premium"
"client/assets/equipment/premium/95505.png","95505","95505","95500","premium"
"client/assets/equipment/premium/95506.png","95506","95506","95500","premium"
"client/assets/equipment/premium/95507.png","95507","95507","95500","premium"
"client/assets/equipment/premium/95508.png","95508","95508","95500","premium"
"client/assets/equipment/premium/95509.png","95509","95509","95500","premium"
"client/assets/equipment/premium/95598.png","95598","95598","95590","premium"
"client/assets/equipment/premium/95700.png","95700","95700","95700","premium"
"client/assets/equipment/premium/95701.png","95701","95701","95700","premium"
"client/assets/equipment/premium/95702.png","95702","95702","95700","premium"
"client/assets/equipment/premium/95703.png","95703","95703","95700","premium"
"client/assets/equipment/premium/95704.png","95704","95704","95700","premium"
"client/assets/equipment/premium/95705.png","95705","95705","95700","premium"
"client/assets/equipment/premium/95706.png","95706","95706","95700","premium"
"client/assets/equipment/premium/95707.png","95707","95707","95700","premium"
"client/assets/equipment/premium/95708.png","95708","95708","95700","premium"
"client/assets/equipment/premium/95709.png","95709","95709","95700","premium"
"client/assets/equipment/premium/95798.png","95798","95798","95790","premium"
"client/assets/equipment/premium/95800.png","95800","95800","95800","premium"
"client/assets/equipment/premium/95801.png","95801","95801","95800","premium"
"client/assets/equipment/premium/95802.png","95802","95802","95800","premium"
"client/assets/equipment/premium/95803.png","95803","95803","95800","premium"
"client/assets/equipment/premium/95804.png","95804","95804","95800","premium"
"client/assets/equipment/premium/95805.png","95805","95805","95800","premium"
"client/assets/equipment/premium/95806.png","95806","95806","95800","premium"
"client/assets/equipment/premium/95807.png","95807","95807","95800","premium"
"client/assets/equipment/premium/95808.png","95808","95808","95800","premium"
"client/assets/equipment/premium/95809.png","95809","95809","95800","premium"
"client/assets/equipment/premium/95898.png","95898","95898","95890","premium"
"client/assets/equipment/premium/95900.png","95900","95900","95900","premium"
"client/assets/equipment/premium/95901.png","95901","95901","95900","premium"
"client/assets/equipment/premium/95902.png","95902","95902","95900","premium"
"client/assets/equipment/premium/95903.png","95903","95903","95900","premium"
"client/assets/equipment/premium/95904.png","95904","95904","95900","premium"
"client/assets/equipment/premium/95905.png","95905","95905","95900","premium"
"client/assets/equipment/premium/95906.png","95906","95906","95900","premium"
"client/assets/equipment/premium/95907.png","95907","95907","95900","premium"
"client/assets/equipment/premium/95908.png","95908","95908","95900","premium"
"client/assets/equipment/premium/95909.png","95909","95909","95900","premium"
"client/assets/equipment/premium/95998.png","95998","95998","95990","premium"
"client/assets/equipment/premium/96000.png","96000","96000","96000","premium"
"client/assets/equipment/premium/96001.png","96001","96001","96000","premium"
"client/assets/equipment/premium/96002.png","96002","96002","96000","premium"
"client/assets/equipment/premium/96003.png","96003","96003","96000","premium"
"client/assets/equipment/premium/96004.png","96004","96004","96000","premium"
"client/assets/equipment/premium/96005.png","96005","96005","96000","premium"
"client/assets/equipment/premium/96006.png","96006","96006","96000","premium"
"client/assets/equipment/premium/96007.png","96007","96007","96000","premium"
"client/assets/equipment/premium/96008.png","96008","96008","96000","premium"
"client/assets/equipment/premium/96009.png","96009","96009","96000","premium"
"client/assets/equipment/premium/96098.png","96098","96098","96090","premium"
"client/assets/equipment/premium/96100.png","96100","96100","96100","premium"
"client/assets/equipment/premium/96101.png","96101","96101","96100","premium"
"client/assets/equipment/premium/96102.png","96102","96102","96100","premium"
"client/assets/equipment/premium/96103.png","96103","96103","96100","premium"
"client/assets/equipment/premium/96104.png","96104","96104","96100","premium"
"client/assets/equipment/premium/96105.png","96105","96105","96100","premium"
"client/assets/equipment/premium/96106.png","96106","96106","96100","premium"
"client/assets/equipment/premium/96107.png","96107","96107","96100","premium"
"client/assets/equipment/premium/96108.png","96108","96108","96100","premium"
"client/assets/equipment/premium/96109.png","96109","96109","96100","premium"
"client/assets/equipment/premium/96198.png","96198","96198","96190","premium"
"client/assets/equipment/premium/96200.png","96200","96200","96200","premium"
"client/assets/equipment/premium/96201.png","96201","96201","96200","premium"
"client/assets/equipment/premium/96202.png","96202","96202","96200","premium"
"client/assets/equipment/premium/96203.png","96203","96203","96200","premium"
"client/assets/equipment/premium/96204.png","96204","96204","96200","premium"
"client/assets/equipment/premium/96205.png","96205","96205","96200","premium"
"client/assets/equipment/premium/96206.png","96206","96206","96200","premium"
"client/assets/equipment/premium/96207.png","96207","96207","96200","premium"
"client/assets/equipment/premium/96208.png","96208","96208","96200","premium"
"client/assets/equipment/premium/96209.png","96209","96209","96200","premium"
"client/assets/equipment/premium/96298.png","96298","96298","96290","premium"
"client/assets/equipment/premium/96300.png","96300","96300","96300","premium"
"client/assets/equipment/premium/96301.png","96301","96301","96300","premium"
"client/assets/equipment/premium/96302.png","96302","96302","96300","premium"
"client/assets/equipment/premium/96303.png","96303","96303","96300","premium"
"client/assets/equipment/premium/96304.png","96304","96304","96300","premium"
"client/assets/equipment/premium/96305.png","96305","96305","96300","premium"
"client/assets/equipment/premium/96306.png","96306","96306","96300","premium"
"client/assets/equipment/premium/96307.png","96307","96307","96300","premium"
"client/assets/equipment/premium/96308.png","96308","96308","96300","premium"
"client/assets/equipment/premium/96309.png","96309","96309","96300","premium"
"client/assets/equipment/premium/96398.png","96398","96398","96390","premium"
"client/assets/equipment/ui/30099.png","30099","30099","30090","ui"
"client/assets/equipment/ui/blacksmith.png","blacksmith",,,"ui"
"client/assets/equipment/ui/broken_heart.png","broken_heart",,,"ui"
"client/assets/equipment/ui/effblacksmith.png","effblacksmith",,,"ui"
"client/assets/equipment/ui/slotlock.png","slotlock",,,"ui"
"client/assets/equipment/ui/star.png","star",,,"ui"
